Unnamed: 0,Sample_Date,Image_Date,Time_Sample,Image_Hour,Station_Sample,Parameter,Value,Unit,Depth,Depth_Unit,Local_Name,Location_Type,Lat,Lon,Country,Organization_Data,Hemisphere,Season,Source_Domain,Diff_Date,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,MSK_CLDPRB,MSK_SNOW,QA60,CLDYPXPER,DRK_FEA_PE,NDWI,NBSI,Water_Check,Snow_Check,Scene_Class,geometry
4674,14/08/2019,15/08/2019,09:50,13:12:49,JAGJ00900,Chlorophyll,1.5,ug/l,0,m,ReservatÃƒÂ³rio do Jaguari - UGRHI 02,Reservoir,-231.936,-460.275,Brazil,Cetesb,South,Winter,Brazil,1,477,1079,1089,973,975,1073,1061,1412,1014,515,1220,1005,1,0,0,31.913,19.231,-0.129148341,-19.106.182.773.186.400,Drought,No_Snow,Water,POINT (-46.0275 -23.19361111111111)
4215,02/04/2020,01/04/2020,10:30,13:12:39,JAGJ00900,Chlorophyll,1.5,ug/l,0,m,ReservatÃƒÂ³rio do Jaguari - UGRHI 02,Reservoir,-231.936,-460.275,Brazil,Cetesb,South,Autumn,Brazil,1,8634,9184,8722,8382,8707,8246,8118,8119,7925,9858,7102,6205,100,0,1024,283.451,0.6518,0.035805475,-15.665.609.016.280.600,Humidity,No_Snow,Clouds High,POINT (-46.0275 -23.19361111111111)
4333,14/01/2020,13/01/2020,09:00,13:32:21,ISOL02995,Chlorophyll,1.53,ug/l,0,m,ReservatÃƒÂ³rio de Ilha Solteira,Reservoir,-203.764,-51.375,Brazil,Cetesb,South,Summer,Brazil,1,202,131,134,13,3,21,57,1,105,213,122,146,0,0,0,348.323,0.1726,0.985185185,-2.074.036.179.104.470,Water_Surface,No_Snow,Water,POINT (-51.375 -20.37638888888889)
4921,06/05/2019,05/05/2019,15:25,13:22:41,MOCA02990,Chlorophyll,1.6,ug/l,0,m,ReservatÃƒÂ³rio Cachoeira de Cima,Reservoir,-223.783,-468.997,Brazil,Cetesb,South,Autumn,Brazil,1,239,218,401,244,692,2411,2985,3213,3446,2911,1479,653,0,0,0,296.738,0.6225,-0.778085224,-2.181.081.825.436.400,Drought,No_Snow,Vegetation,POINT (-46.89972222222222 -22.37833333333333)
4212,02/04/2020,01/04/2020,11:18,13:12:39,ACLA00500,Chlorophyll,1.6,ug/l,0,m,ReservatÃƒÂ³rio ÃƒÂguas C,Reservoir,-233.978,-466.583,Brazil,Cetesb,South,Autumn,Brazil,1,454,491,523,287,323,397,400,354,453,1017,449,307,0,0,0,283.451,0.6518,0.192702395,-1.528.808.619.502.860,Humidity,No_Snow,Cloud Shadows,POINT (-46.65833333333333 -23.397777777777776)
3950,19/08/2020,19/08/2020,10:58,13:12:49,RGDE02030,Chlorophyll,1.6,ug/l,0,m,ReservatÃƒÂ³rio do Rio Grande,Reservoir,-237.417,-464.164,Brazil,Cetesb,South,Winter,Brazil,0,339,398,462,457,490,419,444,394,458,924,283,230,0,0,0,50.641,0.8668,0.079439252,-13.403.393.593.073.500,Humidity,No_Snow,Water,POINT (-46.41638888888889 -23.741666666666667)
3949,25/08/2020,25/08/2020,12:40,13:32:29,TITR02100,Chlorophyll,1.6,ug/l,0,m,ReservatÃƒÂ³rio de TrÃƒÂªs Ir,Reservoir,-210.483,-504.675,Brazil,Cetesb,South,Winter,Brazil,0,433,400,440,309,449,399,450,283,389,978,299,191,0,0,0,0.0117,0.3611,0.217150761,-13.359.298.181.818.100,Water_Surface,No_Snow,Water,POINT (-50.4675 -21.048333333333336)
4816,27/06/2019,27/06/2019,10:00,13:32:31,ARPE02800,Chlorophyll,1.64,ug/l,0,m,ReservatÃƒÂ³rio do Arrependido,Reservoir,-223.192,-500.225,Brazil,Cetesb,South,Winter,Brazil,0,909,858,1101,1049,1513,2341,2605,2579,2850,2986,2265,1810,0,0,0,765.192,0.4557,-0.401630435,-2.479.507.589.464.120,Drought,No_Snow,Water,POINT (-50.0225 -22.319166666666668)
4737,23/07/2019,21/07/2019,11:50,13:12:51,RAIN00880,Chlorophyll,1.67,ug/l,0,m,Represa do Rio Atibainha - RAIN,Reservoir,-232.097,-463.861,Brazil,Cetesb,South,Winter,Brazil,2,957,969,1022,901,1033,1308,1387,1460,1394,2099,905,675,5,0,2048,846.791,11.798,-0.176470588,-15.773.225.675.146.700,Drought,No_Snow,Clouds Medim,POINT (-46.38611111111111 -23.209722222222226)
4648,05/09/2019,04/09/2019,09:36,13:12:49,JQJU00900,Chlorophyll,1.69,ug/l,0,m,ReservatÃƒÂ³rio do Juqueri ou Paiva Castro,Reservoir,-233.403,-466.625,Brazil,Cetesb,South,Winter,Brazil,1,751,705,615,386,343,264,281,208,212,229,112,72,0,0,0,490.041,12.013,0.494532199,-12.310.906.341.463.400,Water_Surface,No_Snow,Water,POINT (-46.6625 -23.34027777777777)
