BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,VALUE,CLASSE
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,1.665079,0
0.0308,0.0403,0.0786,0.08800000000000001,0.0785,0.0373,0.0443,0.0302,0.0205,0.1114,0.018600000000000002,0.0148,28.7,1
0.006,0.016300000000000002,0.0263,0.0148,0.0291,0.0122,0.011600000000000001,0.0094,0.0058000000000000005,0.0023,0.0055000000000000005,0.0053,2.144962,0
0.0035,0.0077,0.008,0.0064,0.0063,0.0027,0.008400000000000001,0.0063,0.0061,0.0198,0.0176,0.012100000000000001,2.0,0
0.050100000000000006,0.0359,0.058600000000000006,0.043500000000000004,0.0521,0.024300000000000002,0.0167,0.0179,0.0103,0.0998,0.013300000000000001,0.0026000000000000003,8.167311,0
0.0253,0.0402,0.0805,0.0887,0.08320000000000001,0.030100000000000002,0.0291,0.0246,0.0162,0.005,0.0055000000000000005,0.0054,32.1,1
0.0027,0.0041,0.017,0.0071,0.0142,0.0004,0.0059,0.0047,0.003,0.0346,0.0047,0.0048000000000000004,5.88,0
0.0091,0.0143,0.0244,0.016300000000000002,0.0206,0.0097,0.009600000000000001,0.0105,0.0085,0.0594,0.0094,0.007,8.63,0
0.0236,0.035300000000000005,0.0488,0.0239,0.0221,0.0119,0.009600000000000001,0.008400000000000001,0.006500000000000001,0.008,0.0076,0.0106,1.8,0
0.0148,0.018600000000000002,0.0154,0.01,0.0117,0.0071,0.0108,0.0057,0.0086,0.005200000000000001,0.0092,0.0098,1.8,0
0.015600000000000001,0.0171,0.0162,0.013300000000000001,0.0154,0.011300000000000001,0.0125,0.0085,0.0091,0.0001,0.0037,0.0029000000000000002,10.018,0
0.0236,0.035300000000000005,0.0488,0.0239,0.0221,0.0119,0.009600000000000001,0.008400000000000001,0.006500000000000001,0.008,0.0076,0.0106,2.2,0
0.005,0.007200000000000001,0.0094,0.0047,0.0034000000000000002,0.0026000000000000003,0.0048000000000000004,0.0035,0.0037,0.003,0.0054,0.004,1.2,0
0.0031000000000000003,0.0165,0.0252,0.0252,0.0235,0.0083,0.0078000000000000005,0.0077,0.0039000000000000003,0.0001,0.0041,0.0035,14.5,0
0.0105,0.025400000000000002,0.0426,0.0234,0.0244,0.0118,0.0143,0.0115,0.0097,0.0637,0.0094,0.0049,7.8,0
0.0146,0.0308,0.0492,0.028200000000000003,0.027600000000000003,0.01,0.008,0.0091,0.0058000000000000005,0.0167,0.006,0.0036000000000000003,6.3,0
0.010400000000000001,0.0171,0.0247,0.0184,0.017400000000000002,0.0082,0.0073,0.0079,0.0055000000000000005,0.0234,0.0033,0.0048000000000000004,6.1,0
0.0146,0.0308,0.0492,0.028200000000000003,0.027600000000000003,0.01,0.008,0.0091,0.0058000000000000005,0.0167,0.006,0.0036000000000000003,6.7,0
