Unnamed: 0,Sample_Date,Image_Date,Time_Sample,Image_Hour,Station_Sample,Parameter,Value,Unit,Depth,Depth_Unit,Local_Name,Location_Type,Lat,Lon,Country,Organization_Data,Hemisphere,Season,Source_Domain,Diff_Date,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,MSK_CLDPRB,MSK_SNOW,QA60,CLDYPXPER,DRK_FEA_PE,NDWI,NBSI,Water_Check,Snow_Check,Scene_Class,geometry
1009,20/10/2020,18/10/2020,07:10:00,13:12:49,GF070S,Chlorophyll,1.07,ug/l,0.2,m,Gafanhoto,Reservoir,-200.989,-448.489,Brazil,CEMIG,South,Spring,CEMIG,2,513,476,711,591,1069,2202,2545,2617,2752,2450,1900,1188,0,0,0,232.533,19.202,-0.572716346,-23.892.816.821.378.300,Drought,No_Snow,Vegetation,POINT (-44.848888888888894 -20.098888888888887)
3717,08/05/2019,09/05/2019,02:05:00,13:02:51,RO30S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-208.367,-417.369,Brazil,CEMIG,South,Autumn,CEMIG,1,6941,6402,6163,5918,6461,6600,6589,6628,6659,13243,5456,4526,100,0,1024,941.259,0.0189,-0.036353686,-1.645.238.420.898.910,Drought,No_Snow,Clouds High,POINT (-41.73688888888889 -20.836694444444444)
1294,19/08/2020,19/08/2020,11:08:00,13:12:49,CM040S,Chlorophyll,1.07,ug/l,0.2,m,Camargos,Reservoir,-213.287,-446.183,Brazil,CEMIG,South,Winter,CEMIG,0,190,258,316,122,98,75,70,59,53,15,41,45,0,0,0,20.861,0.3091,0.685333333,-0.945068759,Water_Surface,No_Snow,Water,POINT (-44.61833333333333 -21.328722222222225)
1201,02/09/2020,31/08/2020,10:09:00,13:02:51,SG005S,Chlorophyll,1.07,ug/l,0,m,Salto Grande,Reservoir,-191.006,-427.184,Brazil,CEMIG,South,Winter,CEMIG,2,5342,3990,3917,3837,4213,4556,4602,4350,4680,6991,4067,3384,100,0,1024,765.781,0.9963,-0.05237692,-18.535.191.861.118.200,Drought,No_Snow,Clouds High,POINT (-42.71838888888889 -19.100583333333336)
1042,15/10/2020,14/10/2020,02:10:00,13:32:29,SL020S,Chlorophyll,1.07,ug/l,0.2,m,Santa Luzia,Reservoir,-185.246,-492.169,Brazil,CEMIG,South,Spring,CEMIG,1,118,196,431,182,659,1942,2511,2449,2613,2436,1330,681,1,0,0,30.984,0.5189,-0.700694444,-2.057.570.784.222.730,Drought,No_Snow,Vegetation,POINT (-49.21691666666667 -18.52458333333333)
1049,07/10/2020,08/10/2020,11:10:00,13:12:49,PR020S,Chlorophyll,1.07,ug/l,0.2,m,ParaÃƒ,Reservoir,-186.389,-439.731,Brazil,CEMIG,South,Spring,CEMIG,1,598,663,758,807,915,832,926,848,996,1775,1069,947,0,0,0,44.699,0.3177,-0.056039851,-214.404.255.408.971,Drought,No_Snow,Dark Area,POINT (-43.973055555555554 -18.63888888888889)
4214,13/02/2019,11/02/2019,09:02:00,13:12:41,CM020S,Chlorophyll,1.07,ug/l,0.2,m,Camargos,Reservoir,-213.256,-445.505,Brazil,CEMIG,South,Summer,CEMIG,2,4090,3812,3793,3575,3976,4248,4390,4059,4520,8703,2740,2369,100,0,1024,976.314,0.0217,-0.033876719,-14.922.088.067.492.700,Drought,No_Snow,Clouds High,POINT (-44.5505 -21.32561111111111)
1130,29/09/2020,30/09/2020,01:09:00,13:02:51,TR003S,Chlorophyll,1.07,ug/l,0.2,m,Tronqueiras,Reservoir,-187.191,-422.628,Brazil,CEMIG,South,Spring,CEMIG,1,490,421,552,572,875,1190,1332,1299,1676,2221,1948,1275,0,0,0,0.0088,0.2235,-0.40356564,-31.800.357.681.159.400,Drought,No_Snow,Vegetation,POINT (-42.26277777777778 -18.71913888888889)
1136,29/09/2020,30/09/2020,01:09:00,13:02:51,TR004S,Chlorophyll,1.07,ug/l,0.2,m,Tronqueiras,Reservoir,-187.191,-422.622,Brazil,CEMIG,South,Spring,CEMIG,1,436,329,553,413,883,1981,2360,2581,2637,2820,1775,970,0,0,0,0.0088,0.2235,-0.647096362,-23.988.134.249.547.900,Drought,No_Snow,Vegetation,POINT (-42.26219444444445 -18.71913888888889)
1140,22/09/2020,20/09/2020,09:09:00,13:02:51,NE020S,Chlorophyll,1.07,ug/l,0.2,m,Neblina,Reservoir,-198.313,-418.019,Brazil,CEMIG,South,Winter,CEMIG,2,486,378,557,530,776,1465,1596,1491,1860,2973,1420,828,0,0,0,113.096,21.506,-0.456054688,-22.143.625.565.529.600,Drought,No_Snow,Clowds Low,POINT (-41.80191666666666 -19.83130555555556)
1119,29/09/2020,30/09/2020,09:09:00,13:02:51,ER030S,Chlorophyll,1.07,ug/l,0.2,m,ErvÃƒ�,Reservoir,-209.136,-426.607,Brazil,CEMIG,South,Spring,CEMIG,1,381,291,501,324,809,2281,2778,2767,2881,2826,1621,780,0,0,0,263.135,0.9298,-0.693390453,-21.705.125.508.982.000,Drought,No_Snow,Vegetation,POINT (-42.660694444444445 -20.91358333333333)
3308,19/07/2019,17/07/2019,01:07:00,13:32:31,SS10S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-185.414,-495.664,Brazil,CEMIG,South,Winter,CEMIG,2,118,134,176,73,63,13,33,16,22,93,60,60,0,0,0,45.298,0.7461,0.833333333,-10.987.327.272.727.200,Water_Surface,No_Snow,Water,POINT (-49.56638888888889 -18.54138888888889)
1141,22/09/2020,20/09/2020,09:09:00,13:02:51,NE010S,Chlorophyll,1.07,ug/l,0,m,Neblina,Reservoir,-198.427,-418.167,Brazil,CEMIG,South,Winter,CEMIG,2,327,452,701,657,728,954,983,982,900,1954,1443,863,0,0,0,113.096,21.506,-0.166963755,-19.359.515.834.522.100,Drought,No_Snow,Dark Area,POINT (-41.81666666666667 -19.84275)
4217,13/02/2019,11/02/2019,12:02:00,13:12:41,CM030S,Chlorophyll,1.07,ug/l,0,m,Camargos,Reservoir,-21.299,-445.544,Brazil,CEMIG,South,Summer,CEMIG,2,3101,3024,3108,2875,3405,4164,4429,4362,4662,7852,3195,2364,100,0,2048,976.314,0.0217,-0.167871486,-16.806.707.335.907.300,Drought,No_Snow,Clouds High,POINT (-44.55436111111111 -21.298972222222226)
1155,11/09/2020,10/09/2020,09:09:00,13:02:51,RO60S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-209.048,-417.186,Brazil,CEMIG,South,Winter,CEMIG,1,309,350,575,403,346,160,145,114,112,671,92,70,0,0,0,204.118,14.581,0.669085631,-0.700322783,Water_Surface,No_Snow,Water,POINT (-41.71861111111112 -20.904777777777777)
1171,10/09/2020,10/09/2020,04:09:00,13:02:51,RO20S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-208.355,-417.368,Brazil,CEMIG,South,Winter,CEMIG,0,388,316,572,432,880,1931,2515,2792,2807,2975,1808,870,0,0,0,204.118,14.581,-0.659928656,-2.117.570.573.426.570,Drought,No_Snow,Vegetation,POINT (-41.73675 -20.835472222222226)
1057,07/10/2020,08/10/2020,12:10:00,13:12:49,PR010S,Chlorophyll,1.07,ug/l,0.2,m,ParaÃƒ,Reservoir,-186.313,-439.472,Brazil,CEMIG,South,Spring,CEMIG,1,381,579,749,896,1081,1113,1305,1227,1437,1858,2142,1774,0,0,0,73.513,1.525,-0.241902834,-3.252.330.029.372.490,Drought,No_Snow,Bare Soils,POINT (-43.94725 -18.63127777777778)
1100,30/09/2020,30/09/2020,06:09:00,13:02:51,SCLI04S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ¡ Ca,Reservoir,-196.364,-428.051,Brazil,CEMIG,South,Spring,CEMIG,0,579,521,740,756,1124,1723,1967,2105,2240,2287,2007,1226,0,0,0,0.01,0.4202,-0.479789104,-24.318.748.108.108.100,Drought,No_Snow,Bare Soils,POINT (-42.80513888888888 -19.636444444444443)
1096,30/09/2020,30/09/2020,06:09:00,13:02:51,SCLI03S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ¡ Ca,Reservoir,-196.376,-428.228,Brazil,CEMIG,South,Spring,CEMIG,0,906,1035,1262,1391,1700,1964,2081,2098,2301,2139,2406,1943,0,0,0,0.01,0.4202,-0.248809524,-2.429.310.434.231.370,Drought,No_Snow,Bare Soils,POINT (-42.82277777777778 -19.63761111111111)
1095,30/09/2020,30/09/2020,06:09:00,13:02:51,SCLI01S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ¡ Ca,Reservoir,-196.635,-428.794,Brazil,CEMIG,South,Spring,CEMIG,0,597,623,818,957,1360,1826,2027,2126,2401,2325,2999,1895,0,0,0,0.01,0.4202,-0.444293478,-3.237.703.608.801.950,Drought,No_Snow,Bare Soils,POINT (-42.879444444444445 -19.6635)
3317,18/07/2019,17/07/2019,03:07:00,13:32:31,SS230S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-189.775,-505.239,Brazil,CEMIG,South,Winter,CEMIG,1,209,192,246,78,46,10,1,2,,,25,35,0,0,0,0.0948,0.4916,0.983870968,-0.913528228,Water_Surface,No_Snow,Water,POINT (-50.52388888888889 -18.9775)
1183,09/09/2020,10/09/2020,03:09:00,13:02:51,RO110S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-209.559,-417.174,Brazil,CEMIG,South,Winter,CEMIG,1,232,323,525,420,535,1075,1238,1349,1411,2448,987,551,0,0,0,204.118,14.581,-0.439701174,-1.680.877.904.761.900,Drought,No_Snow,Clowds Low,POINT (-41.717416666666665 -20.955944444444444)
3322,18/07/2019,17/07/2019,01:07:00,13:32:31,SS240S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-189.947,-505.022,Brazil,CEMIG,South,Winter,CEMIG,1,312,277,305,135,113,86,83,67,67,13,34,19,0,0,0,71.419,0.6512,0.639784946,-0.955639803,Water_Surface,No_Snow,Water,POINT (-50.50222222222222 -18.994722222222222)
1191,09/09/2020,10/09/2020,03:09:00,13:02:51,RO100S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-209.511,-417.222,Brazil,CEMIG,South,Winter,CEMIG,1,246,356,554,617,796,978,1136,987,1191,2677,1250,774,0,0,0,204.118,14.581,-0.280986372,-20.870.231.913.357.300,Drought,No_Snow,Dark Area,POINT (-41.72222222222222 -20.951138888888888)
1073,06/10/2020,05/10/2020,09:10:00,13:02:49,DR010S,Chlorophyll,1.07,ug/l,0.2,m,Dona Rita,Reservoir,-194.262,-432.131,Brazil,CEMIG,South,Spring,CEMIG,1,1155,1035,926,710,663,567,524,557,432,1992,586,377,6,0,0,46.874,0.6909,0.24881996,-15.044.900.129.589.600,Water_Surface,No_Snow,Clowds Low,POINT (-43.21313888888889 -19.426194444444445)
3260,13/08/2019,13/08/2019,12:08:00,13:22:41,EM40S,Chlorophyll,1.07,ug/l,0.2,m,EmborcaÃƒÂ�,Reservoir,-18.225,-476.419,Brazil,CEMIG,South,Winter,CEMIG,0,314,294,481,394,610,1161,1495,1513,1613,1530,1266,743,0,0,0,0.5212,0.35,-0.517552658,-2.196.557.155.925.150,Drought,No_Snow,Vegetation,POINT (-47.64194444444444 -18.225)
924,12/11/2020,10/11/2020,05:11:00,13:22:39,NP120S,Chlorophyll,1.07,ug/l,0.2,m,Nova Ponte,Reservoir,-192.139,-470.364,Brazil,CEMIG,South,Spring,CEMIG,2,7759,6975,6584,6319,6799,6662,6588,6482,6465,15850,3960,3974,100,0,1024,981.127,0,0.007806521,-13.611.108.383.961.100,Humidity,No_Snow,Clouds High,POINT (-47.03636111111111 -19.21386111111111)
1368,13/08/2020,11/08/2020,11:08:00,13:02:51,VIR60S,Chlorophyll,1.07,ug/l,0,m,IrapÃ,Reservoir,-167.331,-425.858,Brazil,CEMIG,South,Winter,CEMIG,2,6654,7120,6684,6217,6449,6054,5952,6231,5676,7399,4049,2601,100,0,1024,733.499,19.884,0.035075494,-11.705.166.415.320.100,Humidity,No_Snow,Clouds High,POINT (-42.58580555555556 -16.733138888888888)
3709,08/05/2019,09/05/2019,03:05:00,13:02:51,RO100S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-209.511,-417.222,Brazil,CEMIG,South,Autumn,CEMIG,1,5510,5103,4888,4570,5115,5283,5394,5409,5561,10986,4708,4360,100,0,1024,941.259,0.0189,-0.050597261,-18.715.536.301.145.600,Drought,No_Snow,Clouds High,POINT (-41.72222222222222 -20.951138888888888)
1334,14/08/2020,14/08/2020,03:08:00,13:12:51,VIR08S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-165.904,-428.963,Brazil,CEMIG,South,Winter,CEMIG,0,592,1281,1791,2163,2534,2732,2780,2819,2800,1874,3774,3102,0,0,0,0.0095,0.1264,-0.222993492,-25.808.081.809.045.200,Drought,No_Snow,Bare Soils,POINT (-42.896277777777776 -16.590444444444444)
3364,10/07/2019,08/07/2019,11:07:00,13:02:51,RO10S,Chlorophyll,1.07,ug/l,0.2,m,Rosal,Reservoir,-207.967,-416.968,Brazil,CEMIG,South,Winter,CEMIG,2,5772,2319,2912,3266,4018,5029,5342,4626,5639,11434,4769,3951,0,0,1024,32.255,0.8867,-0.227381268,-22.411.153.406.593.400,Drought,No_Snow,Bare Soils,POINT (-41.69683333333333 -20.796666666666667)
4174,19/02/2019,19/02/2019,11:02:00,13:22:29,EM40S,Chlorophyll,1.07,ug/l,0.2,m,EmborcaÃƒÂ�,Reservoir,-18.225,-476.419,Brazil,CEMIG,South,Summer,CEMIG,0,2965,3534,3312,2986,3251,3479,3637,3737,3566,3872,2296,1411,100,0,0,727.686,0.2744,-0.06029224,-13.613.955.555.555.500,Drought,No_Snow,Clouds High,POINT (-47.64194444444444 -18.225)
911,12/11/2020,10/11/2020,09:11:00,13:22:39,NP180S,Chlorophyll,1.07,ug/l,0.2,m,Nova Ponte,Reservoir,-191.176,-476.923,Brazil,CEMIG,South,Spring,CEMIG,2,6422,6167,5724,5308,5714,5679,5655,5617,5525,12302,1820,1808,100,0,1024,981.264,0.0002,0.009434794,-0.975892464,Humidity,No_Snow,Clouds High,POINT (-47.69233333333333 -19.117555555555555)
4171,19/02/2019,19/02/2019,03:02:00,13:22:29,EM70S,Chlorophyll,1.07,ug/l,0.2,m,EmborcaÃƒÂ�,Reservoir,-183.807,-476.293,Brazil,CEMIG,South,Summer,CEMIG,0,9658,9146,8746,8232,8996,8665,8467,8255,8102,15616,4697,3094,100,0,1024,727.686,0.2744,0.028880654,-0.960808913,Humidity,No_Snow,Clouds High,POINT (-47.629333333333335 -18.380666666666663)
3241,14/08/2019,13/08/2019,02:08:00,13:22:41,EM150S,Chlorophyll,1.07,ug/l,0.2,m,EmborcaÃƒÂ�,Reservoir,-184.476,-478.491,Brazil,CEMIG,South,Winter,CEMIG,1,224,204,211,113,89,75,78,67,69,57,38,33,0,0,0,0.5212,0.35,0.517985612,-1.112.946.748.815.160,Water_Surface,No_Snow,Water,POINT (-47.84913888888889 -18.44758333333333)
3228,16/08/2019,17/08/2019,05:08:00,13:02:51,VIR20S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-170.515,-42.919,Brazil,CEMIG,South,Winter,CEMIG,1,230,163,236,263,401,541,644,592,734,1088,762,498,0,0,0,245.089,27.954,-0.429951691,-28.377.714.576.271.100,Drought,No_Snow,Dark Area,POINT (-42.91897222222222 -17.05152777777778)
1363,13/08/2020,11/08/2020,03:08:00,13:02:51,VIR40S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-168.119,-426.833,Brazil,CEMIG,South,Winter,CEMIG,2,6689,6093,6001,5814,6139,5905,5691,5443,5677,7384,4552,3423,100,0,1024,733.499,19.884,0.048759175,-1.419.647.710.714.880,Humidity,No_Snow,Clouds High,POINT (-42.68330555555556 -16.811944444444446)
4160,20/02/2019,21/02/2019,11:02:00,13:12:41,LD001S,Chlorophyll,1.07,ug/l,0,m,Luiz Dias,Reservoir,-223.727,-453.455,Brazil,CEMIG,South,Summer,CEMIG,1,9156,8486,7899,7373,7868,7596,7432,7431,7254,15868,2951,2600,100,0,1024,993.708,0.0001,0.030528376,-0.881260794,Humidity,No_Snow,Clouds High,POINT (-45.3455 -22.372666666666667)
948,11/11/2020,09/11/2020,11:11:00,13:02:51,VIR105S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-166.647,-424.385,Brazil,CEMIG,South,Spring,CEMIG,2,351,372,585,569,707,762,810,653,694,1108,944,563,0,0,0,161.998,0.2601,-0.054927302,-1.627.638.598.290.590,Drought,No_Snow,Dark Area,POINT (-42.43847222222222 -16.664666666666665)
1312,18/08/2020,19/08/2020,12:08:00,13:12:49,CM030S,Chlorophyll,1.07,ug/l,0.2,m,Camargos,Reservoir,-21.299,-445.544,Brazil,CEMIG,South,Winter,CEMIG,1,428,403,622,685,1036,1693,1980,2001,2275,2270,2507,1527,0,0,0,20.861,0.3091,-0.525733892,-3.234.505.890.675.240,Drought,No_Snow,Vegetation,POINT (-44.55436111111111 -21.298972222222226)
1403,04/08/2020,02/08/2020,03:08:00,13:22:39,EM40S,Chlorophyll,1.07,ug/l,0.2,m,EmborcaÃƒÂ�,Reservoir,-18.225,-476.419,Brazil,CEMIG,South,Winter,CEMIG,2,234,268,410,313,540,1011,1334,1370,1435,1354,1028,523,0,0,0,26.352,12.631,-0.539325843,-19.567.202.926.829.200,Drought,No_Snow,Vegetation,POINT (-47.64194444444444 -18.225)
1387,06/08/2020,07/08/2020,02:08:00,13:22:41,EM160S,Chlorophyll,1.07,ug/l,0,m,EmborcaÃƒÂ�,Reservoir,-185.602,-478.972,Brazil,CEMIG,South,Winter,CEMIG,1,231,260,333,110,74,20,24,19,16,21,77,68,0,0,0,19.227,0.5846,0.892045455,-0.976052985,Water_Surface,No_Snow,Water,POINT (-47.89725 -18.560222222222222)
3226,16/08/2019,17/08/2019,05:08:00,13:02:51,VIR95S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-166.823,-421.124,Brazil,CEMIG,South,Winter,CEMIG,1,3387,3363,3677,3963,4195,4365,4402,4357,4539,5039,5210,4516,42,0,0,245.089,27.954,-0.084640279,-22.318.874.397.606.700,Drought,No_Snow,Clouds Medim,POINT (-42.11244444444445 -16.682277777777777)
3354,16/07/2019,17/07/2019,01:07:00,13:32:31,SS250S,Chlorophyll,1.07,ug/l,0.2,m,SÃƒÂ£o Si,Reservoir,-190.428,-505.039,Brazil,CEMIG,South,Winter,CEMIG,1,391,511,745,1096,1419,1577,1722,1750,1912,2047,2368,1861,0,0,0,71.419,0.6512,-0.402805611,-32.914.166.174.496.600,Drought,No_Snow,Bare Soils,POINT (-50.50388888888889 -19.04277777777778)
945,11/11/2020,10/11/2020,03:11:00,13:22:39,NP130S,Chlorophyll,1.07,ug/l,0.2,m,Nova Ponte,Reservoir,-191.183,-473.333,Brazil,CEMIG,South,Spring,CEMIG,1,2933,2826,2799,2659,2951,3202,3307,3220,3264,6099,1476,1239,90,0,1024,981.264,0.0002,-0.069945174,-12.874.963.944.265.800,Drought,No_Snow,Clouds High,POINT (-47.333333333333336 -19.118305555555555)
939,11/11/2020,09/11/2020,07:11:00,13:02:51,VIR03S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-173.136,-432.069,Brazil,CEMIG,South,Spring,CEMIG,2,79,1,77,322,254,113,287,144,183,2773,657,429,0,0,0,720.669,0.1404,-0.303167421,-5.630.567.584.415.580,Drought,No_Snow,Water,POINT (-43.206944444444446 -17.31361111111111)
1300,19/08/2020,19/08/2020,11:08:00,13:12:49,CM020S,Chlorophyll,1.07,ug/l,0,m,Camargos,Reservoir,-213.256,-445.505,Brazil,CEMIG,South,Winter,CEMIG,0,178,249,326,117,94,59,63,52,47,31,47,55,0,0,0,20.861,0.3091,0.724867725,-0.919395337,Water_Surface,No_Snow,Water,POINT (-44.5505 -21.32561111111111)
983,05/11/2020,04/11/2020,07:11:00,13:02:49,RPS13.5RS,Chlorophyll,1.07,ug/l,0.2,m,Rio de Pedras,Reservoir,-202.111,-437.292,Brazil,CEMIG,South,Spring,CEMIG,1,3133,3037,3070,2950,3290,3808,4081,3856,4144,5338,2929,2564,100,0,2048,96.764,0.0433,-0.113485417,-17.617.939.674.267.100,Drought,No_Snow,Clouds High,POINT (-43.72916666666667 -20.211111111111112)
1375,12/08/2020,11/08/2020,09:08:00,13:02:51,VIR03S,Chlorophyll,1.07,ug/l,0.2,m,IrapÃ,Reservoir,-173.136,-432.069,Brazil,CEMIG,South,Winter,CEMIG,1,4684,4325,4148,4038,4359,4400,4477,4390,4550,5444,4013,3295,100,0,1024,849.915,0.3018,-0.028343874,-17.855.938.939.247.800,Drought,No_Snow,Clouds High,POINT (-43.206944444444446 -17.31361111111111)
4256,08/02/2019,06/02/2019,02:02:00,13:12:49,IGLI02S,Chlorophyll,1.07,ug/l,0.2,m,IguarapÃ,Reservoir,-199.708,-442.694,Brazil,CEMIG,South,Summer,CEMIG,2,7848,7785,7642,7390,7600,7514,7573,7723,7407,9874,1510,1729,43,0,1024,993.465,0,-0.005271721,-0.576782052,Drought,No_Snow,Clouds Medim,POINT (-44.26936111111111 -19.97080555555556)
2762,07/11/2019,05/11/2019,01:11:00,13:02:51,VIR95S,Chlorophyll,1.34,ug/l,0.2,m,IrapÃ,Reservoir,-166.823,-421.124,Brazil,CEMIG,South,Spring,CEMIG,2,523,472,901,799,1584,3331,3856,3875,4123,3673,3246,2087,0,0,0,19.969,0.2412,-0.622696817,-2.964.077.580.466.140,Drought,No_Snow,Vegetation,POINT (-42.11244444444445 -16.682277777777777)
3060,27/08/2019,25/08/2019,02:08:00,13:12:49,LD002S,Chlorophyll,1.78,ug/l,0,m,Luiz Dias,Reservoir,-22.37,-453.506,Brazil,CEMIG,South,Winter,CEMIG,2,203,238,417,309,684,1796,2219,2448,2391,2113,1637,877,0,0,0,45.827,0.4316,-0.708900524,-2.723.296.911.270.980,Drought,No_Snow,Vegetation,POINT (-45.35061111111112 -22.369972222222223)
3233,15/08/2019,13/08/2019,12:08:00,13:22:41,EM160S,Chlorophyll,1.78,ug/l,0,m,EmborcaÃƒÂ�,Reservoir,-185.602,-478.972,Brazil,CEMIG,South,Winter,CEMIG,2,238,230,273,124,102,78,85,64,69,61,117,87,0,0,0,0.5212,0.35,0.620178042,-1.156.276.161.172.160,Water_Surface,No_Snow,Water,POINT (-47.89725 -18.560222222222222)
2796,23/10/2019,24/10/2019,09:10:00,13:12:49,CJ40S,Chlorophyll,1.78,ug/l,0.2,m,Cajuru,Reservoir,-202.378,-447.539,Brazil,CEMIG,South,Spring,CEMIG,1,6976,6620,6106,5752,6006,5870,5893,5703,5802,10248,3463,3093,100,0,1024,977.695,0.0089,0.034126514,-13.048.344.290.861.400,Humidity,No_Snow,Clouds High,POINT (-44.75385555555555 -20.23783611111111)
4157,20/02/2019,21/02/2019,11:02:00,13:12:41,LD002S,Chlorophyll,1.78,ug/l,0,m,Luiz Dias,Reservoir,-22.37,-453.506,Brazil,CEMIG,South,Summer,CEMIG,1,9464,8770,8127,7581,8098,7832,7692,7648,7506,15872,3215,2686,100,0,1024,993.708,0.0001,0.030364501,-0.890306247,Humidity,No_Snow,Clouds High,POINT (-45.35061111111112 -22.369972222222223)
206,15/04/2021,16/04/2021,09:04:00,13:12:39,GF080S,Chlorophyll,2.14,ug/l,0.2,m,Gafanhoto,Reservoir,-200.994,-448.492,Brazil,CEMIG,South,Autumn,CEMIG,1,398,468,711,630,632,555,659,551,661,1483,640,401,0,0,0,160.178,14.596,0.126782884,-12.181.102.222.222.200,Humidity,No_Snow,Water,POINT (-44.84916666666667 -20.099444444444444)
928,11/11/2020,09/11/2020,09:11:00,13:02:51,VIR11S,Chlorophyll,2.14,ug/l,0.2,m,IrapÃ,Reservoir,-169.944,-427.461,Brazil,CEMIG,South,Spring,CEMIG,2,664,787,1139,1490,2013,3121,3395,3365,3542,3923,3435,2381,0,0,2048,161.998,0.2601,-0.494227353,-2.909.103.181.738.360,Drought,No_Snow,Cirrus,POINT (-42.74611111111111 -16.994416666666666)
2302,07/02/2020,06/02/2020,02:02:00,13:12:31,IGLI02S,Chlorophyll,2.14,ug/l,0.2,m,IguarapÃ,Reservoir,-199.708,-442.694,Brazil,CEMIG,South,Summer,CEMIG,1,7027,6653,6756,6811,6606,6889,7191,7088,7317,3207,4012,3046,100,0,1024,999.982,0,-0.023981508,-1.093.232.788.632.320,Drought,No_Snow,Clouds High,POINT (-44.26936111111111 -19.97080555555556)
3162,20/08/2019,20/08/2019,04:08:00,13:12:51,IGLI04S,Chlorophyll,2.14,ug/l,0.2,m,IguarapÃ,Reservoir,-199.652,-442.807,Brazil,CEMIG,South,Winter,CEMIG,0,636,677,816,756,846,824,844,706,710,1325,551,313,0,0,0,679.024,0.9523,0.072273325,-11.863.272.941.176.400,Humidity,No_Snow,Dark Area,POINT (-44.28066666666667 -19.96519444444444)
2320,07/02/2020,06/02/2020,12:02:00,13:12:31,IGLI01S,Chlorophyll,2.14,ug/l,0.2,m,IguarapÃ,Reservoir,-199.688,-442.788,Brazil,CEMIG,South,Summer,CEMIG,1,6232,6129,6194,6191,5906,6220,6499,6581,6622,2631,3352,2506,100,0,1024,999.982,0,-0.030293542,-10.465.150.558.605.100,Drought,No_Snow,Clouds High,POINT (-44.278777777777776 -19.968777777777778)
4344,29/01/2019,27/01/2019,12:01:00,13:12:49,IGLI01S,Chlorophyll,2.14,ug/l,0.2,m,IguarapÃ,Reservoir,-199.688,-442.788,Brazil,CEMIG,South,Summer,CEMIG,2,1697,1376,1540,1454,1671,2063,2335,2122,2453,5528,1438,1357,17,0,2048,875.943,0.0629,-0.158929547,-17.342.993.246.753.200,Drought,No_Snow,Clouds Medim,POINT (-44.278777777777776 -19.968777777777778)
277,18/03/2021,19/03/2021,12:03:00,13:02:51,RO10S,Chlorophyll,2.14,ug/l,0.2,m,Rosal,Reservoir,-207.967,-416.968,Brazil,CEMIG,South,Summer,CEMIG,1,169,283,630,604,864,1653,2422,1918,2138,3923,1284,595,0,0,0,6.601,0.2584,-0.505494505,-14.085.787.936.507.900,Drought,No_Snow,Vegetation,POINT (-41.69683333333333 -20.796666666666667)
4361,29/01/2019,27/01/2019,11:01:00,13:12:49,IGLI03S,Chlorophyll,2.14,ug/l,0.2,m,IguarapÃ,Reservoir,-199.652,-442.811,Brazil,CEMIG,South,Summer,CEMIG,2,1705,1549,1578,1428,1642,1967,2193,2132,2304,5700,1302,1245,16,0,2048,875.943,0.0629,-0.149326146,-1.715.827.690.747.780,Drought,No_Snow,Clouds Medim,POINT (-44.281055555555554 -19.96522222222222)
1076,06/10/2020,05/10/2020,09:10:00,13:02:49,DR020S,Chlorophyll,2.14,ug/l,0.2,m,Dona Rita,Reservoir,-19.424,-432.006,Brazil,CEMIG,South,Spring,CEMIG,1,1367,1270,1191,1008,1286,1916,1981,1761,2353,2276,1657,1021,10,0,0,46.874,0.6909,-0.193089431,-19.467.336.188.077.200,Drought,No_Snow,Clowds Low,POINT (-43.20058333333333 -19.423972222222226)
3949,22/03/2019,23/03/2019,12:03:00,13:12:41,IGLI02S,Chlorophyll,2.14,ug/l,0.2,m,IguarapÃ,Reservoir,-199.708,-442.694,Brazil,CEMIG,South,Autumn,CEMIG,1,259,342,614,566,1088,2427,2756,2936,2966,2828,1608,863,0,0,0,575.615,0.2141,-0.654084507,-19.751.647.166.123.700,Drought,No_Snow,Vegetation,POINT (-44.26936111111111 -19.97080555555556)
